rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-02-09315,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09319,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09327,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09330,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09334,2,3,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09335,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09338,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09339,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09340,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09341,2,3,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09345,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09350,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09356,2,3,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09358,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09359,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09368,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09369,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09373,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09374,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09378,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09390,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09391,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09392,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09403,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09408,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09410,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09411,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09415,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09416,2,3,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09417,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09418,2,3,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09420,2,1,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
RGI2000-v7.0-G-02-09432,2,0,cloud-free composite,1999-2022,https://doi.org/10.1038/nature20584,Mathias,
