rgi_id,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-04-08386,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08387,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08388,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08389,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08390,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08391,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08392,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08393,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08394,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08395,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08396,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08397,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08398,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08399,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08400,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08401,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08402,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08403,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08404,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08405,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08406,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08407,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08409,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08410,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08411,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08412,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08413,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08414,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08415,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08416,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08417,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08418,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08419,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08420,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08421,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08422,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08423,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08424,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08425,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08426,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08427,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08428,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08429,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08430,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08431,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08432,0.0,LE07_L1TP_018013_20000820_20200917_02_T1,2000-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08433,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08434,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08435,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08436,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08437,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08438,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08439,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08440,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08441,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08442,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08443,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08444,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08445,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08446,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08447,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08448,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08449,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08450,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08451,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08452,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08453,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08454,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08455,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08456,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08457,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08458,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08459,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08460,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08461,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08462,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08463,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08464,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08465,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08466,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08467,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08468,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08469,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08470,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08471,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08472,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08473,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08475,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08476,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08477,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08478,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08479,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08480,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08481,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08482,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08483,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08484,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08485,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08486,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08487,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08488,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08489,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08490,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08491,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08492,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08493,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08494,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08495,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08496,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08497,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08498,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08499,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08500,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08501,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08502,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08503,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08504,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08505,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08506,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08507,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08508,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08509,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08510,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08511,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08512,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08513,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08514,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08515,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08516,0.0,LE07_L1TP_018013_20000820_20200917_02_T1,2000-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08517,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08518,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08519,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08520,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08521,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08522,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08523,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08524,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08525,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08526,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08527,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08528,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08529,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08530,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08531,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08532,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08533,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08534,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08535,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08536,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08537,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08538,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08539,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08540,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08541,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08542,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08543,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08544,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08545,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08546,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08547,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08548,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08549,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08550,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08551,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08552,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08553,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08554,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08555,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08556,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08557,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08558,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08560,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08561,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08562,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08563,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08564,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08565,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08566,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08567,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08568,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08569,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08570,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08571,0.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
