rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-02-01436,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01437,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01438,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01439,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01440,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01441,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01442,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01443,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01444,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01445,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01446,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01447,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01448,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01449,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01450,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01451,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01452,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
