rgi_id,auto_term,lake_level,image_id,image_date,contributor,inventory_doi,notes
RGI2000-v7.0-G-02-14885,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14886,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14887,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14888,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14889,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14890,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14891,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14892,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14893,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14894,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14895,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14896,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14897,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14898,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14899,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14900,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14901,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14902,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14903,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14904,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14905,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14906,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14907,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14908,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14909,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14910,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14911,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14912,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14913,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14914,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14915,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14916,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14917,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14918,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14919,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14920,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14921,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14922,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14923,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14924,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14925,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14926,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14927,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14928,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14929,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14930,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14931,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14932,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14933,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14934,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14938,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14939,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14940,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14941,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14942,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14943,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14944,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14945,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14946,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14947,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14948,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14949,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14951,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14952,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14953,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14956,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14957,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14958,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14959,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14960,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14961,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14962,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14963,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14964,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14965,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14966,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14967,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14968,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14969,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14970,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14971,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14972,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14973,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14974,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14975,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14976,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14977,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14980,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14983,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14984,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14985,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14988,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14989,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14990,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14991,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14992,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14993,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14994,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14995,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14996,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14997,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14998,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-14999,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15000,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15001,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15002,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15005,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15006,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15007,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15008,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15009,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15010,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15011,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15012,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15013,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15014,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15015,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15016,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15017,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15018,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15019,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15020,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15021,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15022,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15026,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15027,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15028,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15029,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15030,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15031,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15032,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15033,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15034,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15035,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15036,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15038,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15039,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15040,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15041,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15042,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15044,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15045,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15046,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15047,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15048,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15050,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15051,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15052,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15053,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15054,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15055,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15056,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15057,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15058,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15059,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15060,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15061,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15062,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15063,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15064,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15065,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15068,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15069,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15070,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15071,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15072,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15073,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15074,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15075,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15082,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15083,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15085,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15086,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15087,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15088,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15089,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15090,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15091,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15092,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15093,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15094,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15095,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15096,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15097,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15098,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15099,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15100,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15101,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15109,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15110,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15111,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15112,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15113,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15114,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15119,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
RGI2000-v7.0-G-02-15123,9,0,cloud-free mosaic,1999-2022,Mathias,https://doi.org/10.1038/nature20584,marked based on lake flagging script
