rgi_id,term_type,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-08-03039,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03040,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03041,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03042,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03043,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03044,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03045,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03046,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03047,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03048,9,0,LE07_L1TP_201017_20000721_20200918_02_T1,2000-07-21,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03049,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03050,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03051,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03052,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03053,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03054,9,3,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03055,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03056,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03057,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03058,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03059,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03060,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03061,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03062,9,1,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03063,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03064,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03065,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03066,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03067,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03068,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03069,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03070,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03071,9,1,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03072,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03073,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03074,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03075,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03076,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03077,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03078,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03079,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03080,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03081,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03082,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03083,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03084,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03085,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03086,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03087,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03088,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03089,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03090,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03091,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03092,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03093,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03094,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03095,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03096,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03097,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03098,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03099,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03100,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03101,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03102,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03103,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03104,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03105,9,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03106,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03107,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03108,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03109,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03110,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03111,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03112,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03113,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03114,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03115,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03116,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03117,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03118,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03119,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03120,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03121,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03122,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03123,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03124,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03125,2,2,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03126,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03127,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03128,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03129,2,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03130,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03131,9,0,LE07_L1TP_199018_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03132,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03133,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03134,2,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03135,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03136,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03137,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03138,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03139,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03140,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03141,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03142,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03143,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03144,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03145,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03146,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03147,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03148,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03149,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03150,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03151,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03152,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03153,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03154,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03155,2,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03156,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03157,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03158,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03159,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03160,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03161,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03162,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03163,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03164,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03165,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03166,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03167,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03168,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03169,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03170,2,3,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03171,9,3,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03172,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03173,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03174,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03175,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03176,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03177,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03178,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03179,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03180,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03181,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03182,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03183,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03184,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03185,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03186,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03187,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03188,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03189,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03190,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03191,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03192,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03193,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03194,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03195,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-03196,9,0,LE07_L1TP_199017_20000925_20200917_02_T1,2000-09-25,https://hdl.handle.net/11250/2828423,McNabb,
