rgi_id,src_date,area_km2,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,contributor,contributor,contributor
RGI2000-v7.0-G-03-02117,2010-01-01T00:00:00,0.200159808001308,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02118,2010-01-01T00:00:00,3.440168086835163,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02119,2010-01-01T00:00:00,1.433343119443334,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02120,2010-01-01T00:00:00,0.285660056487676,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02121,2010-01-01T00:00:00,0.448901040049916,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02122,2010-01-01T00:00:00,2.069128146831963,9,1,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02123,2010-01-01T00:00:00,0.059885941257221,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02124,2010-01-01T00:00:00,0.173406149445092,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02125,2010-01-01T00:00:00,2.509696499692746,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02126,2010-01-01T00:00:00,0.096507914706807,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02127,2010-01-01T00:00:00,0.021746986874746,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02128,2010-01-01T00:00:00,0.094683477291581,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02129,2010-01-01T00:00:00,0.02090577561771,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02130,2010-01-01T00:00:00,0.071785016942963,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02131,2010-01-01T00:00:00,0.079385454039986,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02132,2010-01-01T00:00:00,0.261700845211675,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02133,2010-01-01T00:00:00,0.152603330661684,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02134,2010-01-01T00:00:00,0.047192273286423,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02135,2010-01-01T00:00:00,0.196582157738812,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02136,2010-01-01T00:00:00,0.832121904825487,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02137,2010-01-01T00:00:00,0.296180414370002,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02138,2010-01-01T00:00:00,0.081796660624336,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02139,2010-01-01T00:00:00,0.266429668110649,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02140,2010-01-01T00:00:00,0.172627811293524,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02141,2010-01-01T00:00:00,0.2562817255525,9,0,AST_L1T_00307142009205325_20150528225344_95153,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02142,2010-01-01T00:00:00,9.880946121819662,1,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02143,2010-01-01T00:00:00,2.982247787940629,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02144,2010-01-01T00:00:00,2.085927746476877,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02145,2010-01-01T00:00:00,1.733666692044747,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02146,2010-01-01T00:00:00,3.421128175587841,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02147,2010-01-01T00:00:00,0.080942326116909,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02148,2010-01-01T00:00:00,0.260428175747669,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02149,2010-01-01T00:00:00,0.286880882476683,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02150,2010-01-01T00:00:00,0.483428378518912,9,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02151,2010-01-01T00:00:00,38.50271078189584,9,99,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02152,2010-01-01T00:00:00,0.197911790754275,9,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02153,2010-01-01T00:00:00,19.842826123970568,1,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02154,2010-01-01T00:00:00,0.176414077514343,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02155,2010-01-01T00:00:00,0.603561186369108,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02156,2010-01-01T00:00:00,0.543790740864926,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02157,2010-01-01T00:00:00,2.101280573353939,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02158,2010-01-01T00:00:00,21.67779882160477,1,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02159,2010-01-01T00:00:00,1.494967599687359,9,0,LC08_L1GT_040248_20200610_20200824_02_T2,2020-06-10,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02160,2010-01-01T00:00:00,0.903872788714325,9,99,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02161,2010-01-01T00:00:00,2.458152957728297,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02162,2010-01-01T00:00:00,4.30436493631514,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02163,2010-01-01T00:00:00,0.325423233561929,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02164,2010-01-01T00:00:00,0.312121620742181,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02165,2010-01-01T00:00:00,24.335836393942596,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02166,2010-01-01T00:00:00,17.07510763446834,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02167,2010-01-01T00:00:00,1.292877324925607,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02168,2010-01-01T00:00:00,0.359368890739983,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02169,2010-01-01T00:00:00,1.838186111310621,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02170,2010-01-01T00:00:00,0.259933979804429,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02171,2010-01-01T00:00:00,19.324837165352317,1,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02172,2010-01-01T00:00:00,0.159025265294135,9,0,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02173,2010-01-01T00:00:00,1.518717974457581,9,3,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02174,2010-01-01T00:00:00,78.99573772253356,9,99,AST_L1T_00307142009205334_20150528225341_32306,2015-05-28,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02175,1999-07-24T00:00:00,1.28731407910301,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02176,1999-07-24T00:00:00,0.481530648317124,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02177,1999-07-24T00:00:00,0.811074902517099,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02178,1999-07-24T00:00:00,2.192563991829705,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02179,1999-07-24T00:00:00,1.277912428603758,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02180,1999-07-24T00:00:00,0.986785528744287,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02181,1999-07-24T00:00:00,0.707908295326368,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02182,1999-07-24T00:00:00,2.486241589402601,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02183,1999-07-24T00:00:00,12.304270603020045,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02184,1999-07-24T00:00:00,0.664329213400347,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02185,1999-07-24T00:00:00,1.873138558542617,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02186,1999-07-24T00:00:00,61.451742405614006,9,1,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02187,1999-07-24T00:00:00,0.326589102200184,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02188,1999-07-24T00:00:00,0.401179175588019,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02189,1999-07-24T00:00:00,0.752178372995444,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02190,1999-07-24T00:00:00,431.6805738041999,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02191,1999-07-24T00:00:00,1100.5810349624442,1,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02192,1999-07-24T00:00:00,0.063995460401577,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02193,1999-07-24T00:00:00,0.108926687394254,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02194,1999-07-24T00:00:00,0.020478926093522,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02195,1999-07-24T00:00:00,0.20980923789387,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02196,1999-07-24T00:00:00,0.257276630694205,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02197,1999-07-24T00:00:00,8.944238152083084,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02198,1999-07-24T00:00:00,0.072416801814908,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02199,1999-07-24T00:00:00,0.678020130729119,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02200,1999-07-24T00:00:00,0.847615957642783,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02201,1999-07-24T00:00:00,0.229173137679438,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02202,1999-07-24T00:00:00,0.024016286238183,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02203,1999-07-24T00:00:00,10.990661227933474,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02204,1999-07-24T00:00:00,7.893090630570776,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02205,1999-07-24T00:00:00,5.69500039554465,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02206,1999-07-24T00:00:00,7.75862273399324,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02207,1999-07-24T00:00:00,2.910024049070849,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02208,1999-07-24T00:00:00,6.5263688723427,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02209,1999-07-24T00:00:00,3.535409973216546,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02210,1999-07-24T00:00:00,2.213701868742296,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02211,1999-07-24T00:00:00,3.976476455487586,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02212,1999-07-24T00:00:00,6.148223887312662,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02213,1999-07-24T00:00:00,7.071533940639104,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02214,1999-07-24T00:00:00,23.49295056485049,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02215,1999-07-24T00:00:00,26.471329021405182,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02216,1999-07-24T00:00:00,5.824212373486536,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02217,1999-07-24T00:00:00,21.36836650897889,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02218,1999-07-24T00:00:00,1.13130331153344,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02219,1999-07-24T00:00:00,16.65656027118599,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02220,1999-07-24T00:00:00,2.754420118433329,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02221,1999-07-24T00:00:00,2.937645553195804,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02222,1999-07-24T00:00:00,8.560114390152016,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02223,1999-07-24T00:00:00,3.395807778853158,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02224,1999-07-24T00:00:00,3.073752341666729,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02225,1999-07-24T00:00:00,1.171492603472228,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02226,1999-07-24T00:00:00,4.861226045374716,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02227,1999-07-24T00:00:00,8.094198128379068,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02228,1999-07-24T00:00:00,4.480462844368094,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-02229,1999-07-24T00:00:00,1.457773697902294,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
