rgi_id,lake_cat,image_id,image_date,inventory_doi,contributor,comments,notes
RGI2000-v7.0-G-05-15411,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15412,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15413,2,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15414,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15415,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15416,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15417,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15418,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15419,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15420,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15421,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15422,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15423,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15424,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15425,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15426,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15427,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15428,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15429,0,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15430,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15431,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15432,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15433,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15434,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15435,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15436,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15437,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15438,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15439,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15440,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15441,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15442,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15443,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15444,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15445,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15446,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15447,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15448,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15449,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15450,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15451,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15452,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15453,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15454,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15455,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15456,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15457,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15458,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15459,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15460,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15461,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15462,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15463,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15464,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15465,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15466,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15467,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15468,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15469,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15470,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15471,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15472,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15473,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15474,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15475,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15476,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15477,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15478,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15479,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15480,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15481,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15482,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15483,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15484,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15485,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15486,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15487,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15488,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15489,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15490,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15491,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15492,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15493,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15494,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15495,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15496,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15497,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15498,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15499,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15500,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15501,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15502,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15503,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15504,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15505,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15506,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15507,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15508,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15509,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15510,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15511,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15512,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15513,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15514,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15515,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15516,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15517,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15518,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15519,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15520,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15521,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15522,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15523,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15524,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15525,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15526,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15527,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15528,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15529,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15530,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15531,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15532,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15533,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15534,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15535,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15536,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15537,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15538,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15539,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15540,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15541,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15542,2,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15543,3,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15544,3,LE07_L2SP_001006_20020904_20200916_02_T1_SR_B2,2002-09-04,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15545,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15546,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15547,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15548,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15549,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15550,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15551,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15552,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15553,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15554,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15555,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15556,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15557,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15558,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15559,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15560,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15561,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15562,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15563,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15564,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15565,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15566,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15567,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-15568,0,LE07_L2SP_232006_20010919_20200917_02_T1_SR_B2,2001-09-19,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
