rgi_id,lake_terminating_level,image_id,image_date,inventory_doi,contributor,comments
RGI2000-v7.0-G-12-00844,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00845,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00846,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00847,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00848,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00849,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00850,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00851,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00852,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00853,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00854,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00855,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00856,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00857,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00858,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00859,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00860,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00861,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00862,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00863,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00864,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00865,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00866,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00867,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00868,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00869,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00870,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00871,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00872,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00873,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00874,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00875,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00876,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00877,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00878,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00879,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00880,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00881,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00882,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00883,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00884,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00885,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00886,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00887,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00888,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00889,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00890,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00891,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00892,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00893,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00894,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00895,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00896,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00897,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00898,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00899,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00900,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00901,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00902,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00903,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00904,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00905,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00906,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00907,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00908,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00909,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00910,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00911,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00912,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00913,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00914,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00915,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00916,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00917,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00918,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00919,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00920,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00921,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00922,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00923,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00924,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00925,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00926,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00927,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00928,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00929,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00930,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00931,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00932,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00933,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00934,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00935,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00936,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00937,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00938,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00939,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00940,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00941,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00942,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00943,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00944,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00945,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00946,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00947,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00948,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00949,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00950,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00951,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00952,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00953,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00954,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00955,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00956,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00957,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00958,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00959,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00960,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00961,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00962,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00963,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00964,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00965,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00966,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00967,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00968,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00969,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00970,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00971,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00972,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00973,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00974,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00975,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00976,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00977,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00978,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00979,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00980,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00981,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00982,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00983,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00984,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00985,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00986,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00987,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00988,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00989,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00990,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00991,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00992,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00993,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00994,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00995,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00996,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00997,2,,,,Levan Tielidze,Two small lakes
RGI2000-v7.0-G-12-00998,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00999,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01000,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01001,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01002,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01003,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01004,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01005,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01006,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01007,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01008,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01009,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01010,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01011,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01012,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01013,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01014,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01015,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01016,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01017,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01018,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01019,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01020,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01021,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01022,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01023,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01024,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01025,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01026,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01027,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01028,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01029,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01030,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01031,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01032,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01033,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01034,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01035,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01036,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01037,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01038,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01039,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01040,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01041,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01042,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01043,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01044,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01045,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01046,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01047,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01048,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01049,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01050,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01051,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01052,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01053,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01054,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01055,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01056,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01057,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01058,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01059,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01060,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01061,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01062,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01063,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01064,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01065,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01066,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01067,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01068,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01069,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01070,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01071,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01072,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01073,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01074,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01075,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01076,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01077,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01078,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01079,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01080,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01081,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01082,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01083,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01084,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01085,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01086,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01087,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01088,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01089,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01090,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01091,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01092,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01093,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01094,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01095,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01096,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01097,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01098,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01099,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01100,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01101,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01102,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01103,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01104,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01105,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01106,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01107,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01108,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01109,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01110,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01111,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01112,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01113,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01114,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01115,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01116,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01117,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01118,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01119,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01120,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01121,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01122,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01123,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01124,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01125,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01126,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01127,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01128,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01129,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01130,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01131,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01132,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01133,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01134,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01135,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01136,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01137,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01138,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01139,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01140,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01141,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01142,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01143,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01144,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01145,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01146,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01147,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01148,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01149,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01150,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01151,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01152,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01153,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01154,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01155,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01156,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01157,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01158,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01159,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01160,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01161,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01162,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01163,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01164,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01165,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01166,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01167,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01168,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01169,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01170,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01171,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01172,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01173,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01174,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01175,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01176,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01177,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01178,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01179,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01180,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01181,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01182,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01183,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01184,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01185,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01186,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01187,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01188,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01189,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01190,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01191,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01192,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01193,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01194,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01195,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01196,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01197,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01198,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01199,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01200,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01201,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01202,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01203,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01204,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01205,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01206,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01207,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01208,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01209,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01210,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01211,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01212,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01213,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01214,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01215,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01216,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01217,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01218,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01219,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01220,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01221,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01222,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01223,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01224,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01225,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01226,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01227,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01228,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01229,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01230,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01231,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01232,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01233,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01234,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01235,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01236,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01237,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01238,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01239,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01240,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01241,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01242,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01243,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01244,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01245,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01246,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01247,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01248,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01249,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-01250,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01251,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01252,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01253,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01254,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01255,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01256,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01257,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01258,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01259,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01260,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01261,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01262,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01263,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-01264,3,,,,Levan Tielidze,Small lake
