rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-00104,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00105,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00106,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00107,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00108,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00109,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00110,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00111,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00112,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00113,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00114,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00115,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00116,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00117,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00118,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00119,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00120,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00121,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00122,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00123,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
