rgi_id,auto_term,lake_level,image_id,notes,image_date,contributor,inventory_doi,lake_terminating_level,comments
RGI2000-v7.0-G-15-15001,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15002,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15003,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15004,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15005,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15006,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15007,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15008,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15009,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15010,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15011,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15012,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15013,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15014,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15015,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15016,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15017,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15018,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15019,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15020,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15021,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15022,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15023,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15024,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15025,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15026,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15027,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15028,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15029,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15030,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15031,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15032,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15033,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15034,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15035,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15036,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15037,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15038,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15039,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15040,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15041,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15042,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15043,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15044,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15045,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15046,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15047,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15048,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15049,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15050,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15051,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15052,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15053,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15054,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15055,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15056,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15057,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15058,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15059,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15060,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15061,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15062,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15063,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15064,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15065,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15066,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15067,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15068,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15069,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15070,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15071,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15072,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15073,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15074,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15075,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15076,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15077,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15078,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15079,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15080,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15081,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15082,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15083,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15084,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15085,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15086,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15087,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15088,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15089,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15090,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15091,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15092,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15093,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15094,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15095,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15096,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15097,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15098,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15099,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15100,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15101,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15102,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15103,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15104,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15105,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15106,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15107,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,1.0,
RGI2000-v7.0-G-15-15108,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15109,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15110,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15111,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15112,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15113,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15114,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15115,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15116,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15117,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15118,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15119,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15120,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15121,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15122,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15123,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15124,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15125,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15126,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15127,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15128,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15129,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15130,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15131,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15132,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15133,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15134,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15135,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15136,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15137,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15138,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15139,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15140,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15141,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15142,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15143,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15144,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15145,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15146,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15147,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15148,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15149,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15150,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15151,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15152,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15153,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15154,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15155,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15156,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15157,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-15158,,,LE07_L2SP_134040_20011023_20200917_02_T1_SR_B2,,23/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
